"actualFreshWeight","alive","birdid","bodyPart","description","featureid","birdName","clutch","clutchOrder","dateFirstFound","dateLaid","datesMated","daysOnNest","definiteFather","eggMeasurements.dryShellWeightUnhatched","eggMeasurements.eggLength","eggMeasurements.eggWidth","eggMeasurements.fwCoefficientX104","eggMeasurements.shellThicknessInMms","eggMeasurements.calculatedFreshWeight","eggMeasurements.eggWeightBeforeFillingWithWater","eggMeasurements.shellWasteWeightHatched","eggMeasurements.weightWithWaterInGrams","eggMeasurements.dryShellWeightHatched","eggMeasurements.addled","eggMeasurements.germinalDiscDiameterInMms","estAgeWhen1stFound","father","firstDayAtOrVeryCloseToNest","fledged","historicDataFirstEggWeight","houseID","id","lastDateMated","layIsland","layYear","matedWith","matingToLaying","matingToNestingDays","modifiedTime","mother","nestingToLaying","results","viable","currentIsland","currentLocationID","eggName","comments","currentChipId","currentTxRecordId","demise","discoveryDate","lastTxChangeId","legColour","plumageColour","sex","studbookno","dateFledged","dateHatched","dateWeaned","incubationPeriod","interClutchLayingInterval","nestMother","transmitterGroup","layDateIsEstimate","embryoMeasurements.lengthInSitu","embryoMeasurements.estimatedAgeAtDeathInDays","embryoMeasurements.headLengthInMms","embryoMeasurements.totalLengthInMms","embryoMeasurements.yolkSacMembraneDiameterInMms","layLocationID","deadEmbryo","gan","dateIndependent","modifiedByRecordId","currentBandId","ageClassOverride","currentBandLeg","ageClass"
NA,FALSE,NA,NA,NA,NA,"Maggie1.[2?].90","A", 1,1990-03-28 00:00:00,1990-02-17 00:00:00,"[13/1/90]?",NA,FALSE,NA,   47.200000,   36.300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88779382-d102-459a-bf50-6a78179dca38",NA,FALSE,27.700,"KH90002","256fa661-b630-4c7f-95e7-0c70cc69c485",NA,"Hauturu",1990,"[Bill]?",NA,NA,2018-11-07 09:26:12,"3bb90b59-cf1d-42a5-a647-5daecef6c9d7",NA,"""inf egg & shell fragments in abondoned nest, 2nd egg?hatched? (~17/3/90 hatched or abondoned)""","infert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Lisa2-2-16","A", 2,NA,2016-02-26 00:00:00,"13&16/02/2016",NA,FALSE,NA,   48.910000,   39.900000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 6.00,"2e70698e-b7f8-4395-957d-980a03ef04ea","23/02/2016",FALSE,NA,"KH16002","25a08064-e436-45d2-a069-3b2033a00f3b","16/02/2016","Hauturu",2016,"Jester x2",10, 7,2018-11-07 09:26:07,"798ddb6e-faf0-45b7-8260-466fe18bbe9f", 3,NA,"infert","Hauturu",NA,NA,"Lisa's second egg of infertile 2 egg clutch in 2016 on Little Barrier. Mated twice with a young first-time breeding male, Jester aged 8 years.",NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Ruth-1-A-19","A", 1,NA,2019-01-21 22:00:00,NA,NA,TRUE,NA,   50.940000,   36.820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"036e2f2c-8174-452b-8d92-2cd8c258c154",NA,NA,NA,"KW19026","25f28d86-a754-4596-82e6-418c888de84e",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 12:10:25,"0ff72b25-c6bf-4be4-84f6-524db0b8e852",NA,NA,"fert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Ruth-1-A-19",NA,NA,NA,2019-01-27 00:00:00,NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,"0ff72b25-c6bf-4be4-84f6-524db0b8e852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
36.300,FALSE,NA,NA,NA,NA,"Stella4-4-16","A", 4,NA,2016-02-22 00:00:00,"3&7/02/2016",NA,FALSE,    5.500000,   52.480000,   35.520000,NA,    0.450000,NA,NA,NA,NA,NA,NA,NA, 0.00,"31ea74be-9caf-400b-911b-1c430f59a774","9/02/2016",FALSE,34.400,"KA16061","263bad26-256f-4a7c-ba37-e2162a495727","7/02/2016","Anchor",2016,"Horton & Blake",15, 2,2021-06-17 16:33:31,"46902583-fea9-4025-a7a4-b5e22f45c66e",13,"5/3/16 egg opened weight 34.4g, aircell filled with water = 36.3g FW. Yolk diameter = 38.6mm. Ede in incubator, 7 days. Embryo size 7.5 x 3.8mm, head 2.3mm.","fert","Anchor",NA,NA,"Stella's fourth egg in her 2016 four egg clutch. To incubator day 6. Died between 29/2/16 09:00 and 1/3/16 10:00",NA,NA,2016-02-29 00:00:00,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EDE 7d",NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Milford","A", 2,NA,2019-02-03 13:30:00,NA,NA,TRUE,NA,   52.280000,   38.650000,NA,NA,   42.480000,NA,NA,NA,NA,NA,NA,NA,"732da4e6-9f2b-4fe7-8d1e-1781b0c3e653",NA,NA,NA,"KW19087","26b813fb-bbf9-4c1e-91c1-d724d31d5e5c",NA,"Whenua Hou",NA,NA,NA,NA,2022-01-06 13:13:08,"68e08799-f6c3-4e01-bec1-9f5afbf00d0e",NA,NA,"fert","Whenua Hou","5a83456f-30e8-4b06-9a08-50713087fa96","Suzanne-2-A-19",NA,NA,NA,NA,NA,NA,NA,"Olive","Male",328,2019-05-14 08:00:00,2019-03-04 20:30:00,NA,NA,NA,"68e08799-f6c3-4e01-bec1-9f5afbf00d0e",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-24 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,TRUE,NA,NA,NA,NA,"Joy","A", 3,NA,2022-02-08 15:40:00,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133f6d9a-c23f-42be-8bad-aa85a70dd9c8",NA,NA,NA,"KW22050","27f0e330-ae7e-4acd-8501-7007352b4e0d",NA,"Whenua Hou",2022,NA,NA,NA,2022-09-02 13:11:31,"b61d8ace-9334-49e0-a3d6-e9165bc1da1a",NA,NA,"fert","Te Kakahu",NA,"Awarua-A3-2022","Fledge date from NoraNet data. Awarua-A3-2022 was named Joy by Daryl for Dave Crochley's wife. Dave has been involved for a long time in the assesment of TK for kakapo and gettint the island predator free. Very appropriate in regards to Joy at the growth in population and in chicks (Joy is one of three) on TK raised without human support. ",NA,NA,NA,NA,NA,"Dark grey","Green","Female",409,2022-05-12 12:00:00,2022-03-10 23:30:00,NA,NA,NA,"2d9b9152-a0e3-4da3-8a18-58cddfc2fd21",NA,TRUE,NA,NA,NA,NA,NA,"1fb1d6d5-619f-40d3-a1c2-9b3678dc65d4",NA,NA,2022-08-15 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Kuia-4-A-19","A", 4,NA,2019-01-22 08:00:00,NA,NA,NA,NA,   48.940000,   37.460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0d583a67-d84e-4a84-86bc-fd517abf3ef1",NA,NA,NA,"KA19061","2829e48d-8635-42c8-b9ee-880721ea130f",NA,"Anchor",NA,NA,NA,NA,2021-06-21 10:30:31,"8609d1a9-b175-4fd9-a7b0-c371fb84a981",NA,NA,"infert","Anchor","16bf7edf-e2d9-4bdc-af69-800550f11403","Kuia-4-A-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Jean2-2-16","A", 2,NA,2016-03-03 00:00:00,"17/02/2016",NA,FALSE,NA,   50.560000,   37.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA, 1.00,"312dd588-331d-430e-b261-c4951559d847","2/03/2016",FALSE,NA,"KW16045","28480af2-f496-4953-a823-11939c082104","17/02/2016","Whenua Hou",2016,"Guapo",15, 8,2018-11-07 09:26:07,"1df0642c-4933-4a63-a74e-0a83a769f1f4", 7,"AI with semen from Sinbad 1 day before 1st laid","infert","Whenua Hou",NA,NA,"Jean's second egg of infertile 2 egg clutch in 2016 on Whenua Hou. Mated once with a young first-time breeding male, Guapo aged 7 years.",NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Tumbles",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"KS80012","28981c86-0622-4ad7-a259-6fccd20fdbbc",NA,"Stewart",NA,NA,NA,NA,2018-11-07 09:26:11,NA,NA,NA,NA,"Stewart",NA,NA,NA,NA,NA,1986-04-01 00:00:00,1980-06-29 00:00:00,NA,"Pale grey","Green","Male", 22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O 12991",NA,NA,"Adult"
NA,FALSE,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,"28b139c1-d562-4d36-ba0e-9831b81a3011",NA,"Stewart",NA,NA,NA,NA,2018-11-07 09:26:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79d9dde7-92e2-4694-82ea-29e2b9fa2f89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Ta Tipene","A", 1,NA,2022-01-24 22:00:00,NA,NA,TRUE,NA,   50.990000,   39.260000,NA,NA,   42.750000,NA,NA,NA,NA,NA,NA,NA,"41316baa-29be-4eec-80ee-7a77d45e54c8",NA,NA,NA,"KW22018","28b81d7a-b0e6-49d9-a370-9cb9ff6a6caa",NA,"Whenua Hou",2022,NA,NA,NA,2022-09-16 15:47:19,"67bff30e-1ebb-40ee-ab88-c241cf4c3bad",NA,NA,"fert","Whenua Hou",NA,"Tumeke-A1-2022","Hatched in incubator, transferred to Hakatere's nest but unsuccessful on it's first night. Transferred to Pura's nest the following night on Whenua Hou. Sex confirmed as male 28/2/22 sequenced from an egg CAM sample using nanapore sequencer on Whenua Hou.

Tumeke-A1-2022 was named Ta Tipene by Tane. He is named after Ta Tipene O'Regan in recognition of all his work and his standing for the Ngai Tahu iwi",NA,NA,NA,NA,NA,NA,"Green","Male",388,2022-05-07 00:00:00,2022-02-22 22:00:00,NA,NA,NA,"5aeb9547-fd45-4cae-9011-d3bf83dd2b32","Loop",TRUE,NA,NA,NA,NA,NA,"65220ba4-3409-46ec-b7b2-2b101f02c1d3",NA,NA,2022-09-01 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Kotiu","A", 1,NA,2016-02-23 00:00:00,"10&11/02/2016",NA,TRUE,NA,   51.550000,   39.030000,NA,NA,   42.710000,NA,NA,NA,NA,NA,NA, 4.00,"841d32dd-7998-4bfe-b8a8-9abc34644b83","18/02/2016",TRUE,NA,"KW16031","28bf7a7f-9be4-47f6-890b-e35ffccab69a","11/02/2016","Whenua Hou",2016,"Blades x 2",12, 7,2022-01-06 13:13:32,"108e82e4-22d7-4569-ad78-1205dd5e579c", 6,"AI with semen from Ralph 9 days before 1st laid","fert","Whenua Hou",NA,NA,"Hatched in Nora's nest. Egg/chick name Nora1-2-16 (Nora 1), 1st chick of 2 egg clutch, eventually raised and fledged by Margaret-maree on Whenua hou, following a period od hand-rearing and brief periods being raised by Suzanne and Zephyr. Named Kotiu in October by the Kakapo Recovery team following the wind theme of Nora's descendants; this is the name for the north-west wind. Found dead on the 2nd February 2018. Cause of death unknown.","000190630689","d53d1d50-d5b4-4023-ae85-340a17e1c29a",2018-01-12 00:00:00,NA,"30/10/2017 8:03:43 a.m.",NA,"Green","Male",237,2016-06-03 00:00:00,2016-03-24 07:00:00,NA,NA,NA,"1e75bc18-da41-4c6a-bf21-906135db5767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRS16-11345-IA",2016-11-25 00:00:00,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Koru","A", 2,NA,2019-01-20 16:50:00,NA,NA,TRUE,NA,   52.950000,   36.760000,NA,NA,   38.920000,NA,NA,NA,NA,NA,NA,NA,"52e37d6f-d613-417b-a296-779b1e250290",NA,NA,NA,"KW19035","28d6fc4d-9f8e-4ead-a3b1-e544119b7ef0",NA,"Whenua Hou",NA,NA,NA,NA,2022-01-06 13:14:23,"5aeb9547-fd45-4cae-9011-d3bf83dd2b32",NA,NA,"fert","Whenua Hou",NA,"Kuihi-2-A-19","Kuihi's second egg of her first four egg clutch in 2019. She hatched in an incubator and was hand-reared for 32 days before fostering to Pounamu's nest, already containing Bella-2-A-19.  However, 8 days after fledging (aged 89 days) she was sent to NZCCM (Auckland Zoo) for aspergillosis diagnosis and extended treatment of 101 days. She returned to the Whenua Hou pen, but gradually lost weight so the release was delayed. Hand feeding was reinstated in early November to increase her weight, but she aspirated a little food and was returned to  NZCCM after 11.5 weeks (aged 271 days). She received a further 82 days of treatment and recovery for pneumonia. Finally returning to Whenua Hou at 353 days and released from the Obs Rock Pen 3 days later. Named Koru for her first birthday by Claire Cameron (NZCCM), meaning new life, growth, and peace - a sweet gentle chick; also a nod to AirNZ for all their transport of ill kakapo this year. Sex and paternity determined by DNA test (GBS SNP), results 7/4/19.",NA,NA,2020-07-27 00:00:00,NA,NA,NA,"Green","Female",286,2019-05-09 00:00:00,2019-02-17 21:55:00,2019-08-29 00:00:00,NA,NA,"c81c642f-dc18-4400-b362-39c2c55a4a08",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juvenile"
NA,FALSE,NA,NA,NA,NA,"Sue-2-B-19","B", 2,NA,2019-03-11 16:07:00,NA,NA,NA,NA,   48.500000,   37.870000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34656047-2cc3-439f-891d-0509805d1b1d",NA,NA,NA,"KW19122","28ec8f61-f194-48ec-aa86-2f81832e7a89",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 12:21:15,"7f58100c-4c48-471a-bc40-c051b7111e0e",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Sue-2-B-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7f58100c-4c48-471a-bc40-c051b7111e0e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Horton","A", 1,2002-02-04 21:50:00,2002-01-23 00:00:00,"17/1/02","16",TRUE,NA,   49.850000,   38.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.00,"88779382-d102-459a-bf50-6a78179dca38","20/01/2002",TRUE,37.260,"KW02006","2903fb9b-fab0-467e-9cc4-b1629efe55b8","17/1/02","Whenua Hou",2002,"Bill + Nog?", 6, 3,2022-10-12 08:51:27,"a3bd1eb4-9a03-4588-ba3f-f272128d1de2", 4,"fledged Horton","fert","Anchor","532a3977-8fc3-44ef-b2c8-b388c8b7c925",NA,"1st of 3 eggs laid by Cyndy. Hatched and raised by Nora. Permanent name change from C1, its chick ID name.  Horton was named after the Dr Seuss character, Horton the elephant that hatches the egg; Horton kakapo was a fostered egg and was the largest chick in 2002.","009100606746","6bdc2110-1746-414b-a205-f3a5bd88fd68",NA,NA,"29/08/2018 11:29:14 a.m.",NA,"Olive","Male",125,2002-05-10 00:00:00,2002-02-22 07:20:00,NA,29.50,NA,"108e82e4-22d7-4569-ad78-1205dd5e579c","West",NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-05 00:00:00,"9c3062de-127d-4996-8e2b-2fc44a407dd3",NA,NA,NA,"Adult"
NA,FALSE,NA,NA,NA,NA,"Farina",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"KS80016","290a6de7-cce6-45d6-b852-576872a9eac7",NA,"Stewart",NA,NA,NA,NA,2018-11-07 09:26:08,NA,NA,NA,NA,"Stewart",NA,NA,NA,NA,NA,NA,1980-10-04 00:00:00,NA,"Pale grey","Olive","Female", 10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M 38751",NA,NA,"Adult"
NA,FALSE,NA,NA,NA,NA,"Heather1.2.91","A", 1,1991-02-05 00:00:00,1991-01-21 00:00:00,"13/01/1991","15",FALSE,NA,   49.500000,   37.900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.00,"88779382-d102-459a-bf50-6a78179dca38","21/01/1991",FALSE,36.600,"KH91001","29243a0d-89c2-42a4-8f0f-28ede9727521","13/01/1991","Hauturu",1991,"Bill",NA,NA,2018-11-07 09:26:12,"2348db7c-1e93-4fd7-8307-013718977fa3",NA,"dead by 2/2; to Auck zoo 3/2/91. To Wallaceville analysis 5/2/91), 7mm embryo, removed from incubator on 4/2/91, blood ring. Abandoned nest 5/2/91.  ede ~6 days""","fert",NA,NA,NA,NA,NA,NA,1991-01-27 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ede ~6 d",NA,NA,NA,NA,NA,NA,"Egg"
35.200,FALSE,NA,NA,NA,NA,"Sarah1.1.97","A", 1,1997-03-20 20:00:00,1997-03-02 00:00:00,"20/02/1997","17",FALSE,    3.300000,   46.300000,   37.300000,    5.464000,NA,NA,NA,NA,NA,NA,NA,NA,17.00,"19b5b327-3fbe-434b-9baf-29503a99864c","3/03/1997",FALSE,31.700,"KW97009","2a076205-4ae3-4cf1-a794-086aac5c8c92","20/02/1997","Whenua Hou",1997,"Felix",NA,11,2018-11-07 09:26:12,"8296932e-afc8-46dc-b106-89d8aea4400f",NA,"removed; embryo 13.7 x 10.1 mm; AC 3.6ml saline","fert",NA,NA,NA,NA,NA,NA,1997-03-12 00:00:00,NA,NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ede~10",NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Waa-3-B-19","B", 3,NA,2019-03-02 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89c88b14-879e-4738-a85a-b69f1d5a7405",NA,NA,NA,"KA19112","2a75ec77-61c6-4b32-aa52-73dfb1d78ac5",NA,"Anchor",NA,NA,NA,NA,2021-06-17 16:57:57,"3f45c5ba-da5c-4454-8a78-8f8a6f98d224",NA,NA,"infert","Anchor","16bf7edf-e2d9-4bdc-af69-800550f11403","Waa-3-B-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3f45c5ba-da5c-4454-8a78-8f8a6f98d224",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
41.200,FALSE,NA,NA,NA,NA,"Sue2.3.05","A", 2,2005-02-25 13:15:00,2005-02-22 00:00:00,"5/02/2005","17",FALSE,    4.200000,   50.900000,   38.700000,    5.405000,    0.410000,NA,NA,NA,NA,NA,NA,NA, 3.00,"b00c56aa-7164-4ce7-9017-477fe324f6ec","9/02/2005",FALSE,40.800,"KW05013","2ada5958-e97f-4125-8fe6-64ecd1a77faf","5/02/2005","Whenua Hou",2005,"Basil",17,NA,2018-11-07 09:26:13,"7f58100c-4c48-471a-bc40-c051b7111e0e",NA,NA,"infert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Roha-A2-2022","A", 2,NA,2022-01-23 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KA22049","2b33d800-0fe2-4c17-abe1-33d99343cfeb",NA,"Anchor",NA,NA,NA,NA,2022-03-24 10:47:00,"5b2709d1-67b2-42a9-afd5-e37322d74db4",NA,NA,"infert","Anchor","16bf7edf-e2d9-4bdc-af69-800550f11403","Roha-A2-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b2709d1-67b2-42a9-afd5-e37322d74db4",NA,TRUE,NA,NA,NA,NA,NA,"2319bcfc-d5ce-497a-98f1-a07496ae8046",NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Gromit","A", 2,1997-03-13 16:20:00,1997-02-12 00:00:00,"27-30/1/97","34",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.00,"7e1bb1db-9cbd-4c05-9912-736572f3d43b","7/02/1997",FALSE,NA,"KW97002","2b48fdaf-8a64-4335-82c6-f30889c5ffcd","30/01/1997","Whenua Hou",1997,NA,13,NA,2018-11-07 09:26:02,"a3bd1eb4-9a03-4588-ba3f-f272128d1de2",NA,"Gromit","fert",NA,NA,NA,"father maybe sass",NA,NA,1997-06-01 00:00:00,NA,NA,NA,NA,"Female", 99,NA,1997-03-13 16:20:00,NA,NA,3.000000,"95f9d3f8-4b78-43f1-86be-66237e36cffc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chick"
NA,FALSE,NA,NA,NA,NA,"Solstice-3-B-19","B", 3,NA,2019-02-22 15:40:00,NA,NA,NA,NA,   54.080000,   38.330000,NA,NA,NA,   41.010000,NA,NA,NA,NA,NA,NA,"41316baa-29be-4eec-80ee-7a77d45e54c8",NA,NA,NA,"KW19114","2ba6de27-6c33-4cd8-bb55-7986599ba6e9",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 12:19:22,"7343a04d-e36a-4e90-999e-5df15a5b1dbf",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Solstice-3-B-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7343a04d-e36a-4e90-999e-5df15a5b1dbf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Cyndy-1-B-19","B", 1,NA,2019-02-17 22:00:00,NA,NA,NA,NA,   41.320000,   30.610000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3d2ae8a8-5245-4cb7-988a-a3c4e3b2db7c",NA,NA,NA,"KW19096","2bcb2f3b-7f8a-4c69-afcf-70a3dda609f2",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 11:43:17,"a3bd1eb4-9a03-4588-ba3f-f272128d1de2",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Cyndy-1-B-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a3bd1eb4-9a03-4588-ba3f-f272128d1de2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Ihi-3-A-19","A", 3,NA,2019-01-22 23:00:00,NA,NA,NA,NA,   50.820000,   37.050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KW19025","2bd603ef-41cc-4069-b27b-9951a4261ca7",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 11:53:38,"e5e67685-de0e-4bd6-b181-14a4974de4c1",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Ihi-3-A-19","Provisionally sending Ihi-3-A-19 egg to University of Cambridge Zoology Museum. Sent by Jodie Crane under CITES scientific exemption August 2019. Cut out of shell kept in Invercargill. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e5e67685-de0e-4bd6-b181-14a4974de4c1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,FALSE,NA,NA,NA,NA,"Weheruatanga-o-te-po-2-A-19","A", 2,NA,2019-01-28 19:30:00,NA,NA,NA,NA,   47.400000,   36.850000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1dcb14e-a4f2-4e86-910c-51374cae5bf2",NA,NA,NA,"KW19045","2c03de78-64df-4965-94a1-b9f7979e9be9",NA,"Whenua Hou",NA,NA,NA,NA,2021-06-23 12:26:15,"847e99c9-7c54-41e0-aa01-52e16985b210",NA,NA,"infert","Whenua Hou","490b088a-25db-42e1-9083-0cff48fb9bc0","Weheruatanga-o-te-po-2-A-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"847e99c9-7c54-41e0-aa01-52e16985b210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Egg"
NA,TRUE,NA,NA,NA,NA,"Marama","A", 1,2002-02-16 06:15:00,2002-02-04 00:00:00,"19+26/01/2002?","21",TRUE,NA,   47.200000,   35.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.00,"b1dcb14e-a4f2-4e86-910c-51374cae5bf2","26/01/2002",TRUE,31.250,"KW02029","2c5f2e4d-b6e9-4545-bd64-edf7b11d9e39","26/01/2002","Whenua Hou",2002,"Merv, Nog", 9,NA,2021-03-26 09:43:47,"1e75bc18-da41-4c6a-bf21-906135db5767",NA,"Marama handreared from 8 days","fert","Anchor",NA,NA,"3rd egg of 3 laid by Margaret maree.  Small egg and chick fostered to Ruth but removed for hand rearing at 8 days, because of poor growth.  Chick ID name = M3 changed to Marama the Maori name for the moon.","009100535410","a60d0c07-6558-4aed-9183-c53163c847bf",NA,NA,"16/08/2018 1:46:46 p.m.",NA,"Green","Female",128,2002-07-30 00:00:00,2002-03-06 07:30:00,2002-06-24 00:00:00,30.00,3.000000,"95f9d3f8-4b78-43f1-86be-66237e36cffc","West",NA,NA,NA,NA,NA,NA,NA,NA,"KRS16-11445-IA",2003-03-07 00:00:00,NA,NA,NA,NA,"Adult"
